id,Id_str,Screen_name,Location,Description,Url,Followers_count,Friends_count,Listed_count,Created_at,Favourites_count,Verified,Statuses_count,Lang,Status,Default_profile,Default_profile_image,Has_extended_profile,name,bot 
55701909,55701909,Bishwajitcool,"Bengaluru, India","b'If yu want to know about me, just ASKME!!'",,98,152,2,2009-07-10 23:52:01,32,False,230,en,"b'{\'created_at\': \'Mon Mar 13 18:55:46 +0000 2017\', \'id\': 841362165214912519, \'id_str\': \'841362165214912519\', \'text\': \'Download myAirtel app now for exciting offers!\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [], \'urls\': []}, \'source\': \'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'lang\': \'en\'}'",False,False,True,b'Bishwajit Vikram',0
349098769,349098769,lutadorCesar,b'Jap\xc3\xa3o',b'Hi;) My login is Viola4 on https://t.co/aV3GqrZ46k',http://t.co/vZOD4i0lZp,19,1013,0,2011-08-05 15:01:55,68,False,3,pt,"b'{\'created_at\': \'Wed Jun 29 09:43:04 +0000 2016\', \'id\': 748089393538338817, \'id_str\': \'748089393538338817\', \'text\': ""\xf0\x9f\x91\x89Sign up and watch my hot shows \xe2\x9d\xa4It\'s FREE! https://t.co/I2N7Vbwk1F https://t.co/sZaLVytQ1g"", \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/I2N7Vbwk1F\', \'expanded_url\': \'http://bit.ly/1XoXJ0F\', \'display_url\': \'bit.ly/1XoXJ0F\', \'indices\': [44, 67]}], \'media\': [{\'id\': 748089384730247168, \'id_str\': \'748089384730247168\', \'indices\': [68, 91], \'media_url\': \'http://pbs.twimg.com/media/CmG_VPUWQAAQsue.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/CmG_VPUWQAAQsue.jpg\', \'url\': \'https://t.co/sZaLVytQ1g\', \'display_url\': \'pic.twitter.com/sZaLVytQ1g\', \'expanded_url\': \'https://twitter.com/lutadorCesar/status/748089393538338817/photo/1\', \'type\': \'photo\', \'sizes\': {\'large\': {\'w\': 600, \'h\': 450, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 600, \'h\': 450, \'resize\': \'fit\'}, \'small\': {\'w\': 600, \'h\': 450, \'resize\': \'fit\'}}}]}, \'extended_entities\': {\'media\': [{\'id\': 748089384730247168, \'id_str\': \'748089384730247168\', \'indices\': [68, 91], \'media_url\': \'http://pbs.twimg.com/media/CmG_VPUWQAAQsue.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/CmG_VPUWQAAQsue.jpg\', \'url\': \'https://t.co/sZaLVytQ1g\', \'display_url\': \'pic.twitter.com/sZaLVytQ1g\', \'expanded_url\': \'https://twitter.com/lutadorCesar/status/748089393538338817/photo/1\', \'type\': \'photo\', \'sizes\': {\'large\': {\'w\': 600, \'h\': 450, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 600, \'h\': 450, \'resize\': \'fit\'}, \'small\': {\'w\': 600, \'h\': 450, \'resize\': \'fit\'}}}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 1, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",False,False,False,b'Donna Wood',1
939258630,939258630,fslhggi84,b'',b'',,108912,118047,52,2012-11-10 15:14:38,23,False,143,ar,"b'{\'created_at\': \'Fri Feb 24 16:02:42 +0000 2017\', \'id\': 835158015401734147, \'id_str\': \'835158015401734147\', \'text\': \'RT @fslhggi84: Nodes \xc2\xbb Islam land \xd8\xa3\xd8\xb1\xd8\xb6 \xd8\xa7\xd9\x84\xd8\xa5\xd8\xb3\xd9\x84\xd8\xa7\xd9\x85 https://t.co/qYdYBdyhW5\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'fslhggi84\', \'name\': \'wonders\', \'id\': 939258630, \'id_str\': \'939258630\', \'indices\': [3, 13]}], \'urls\': [{\'url\': \'https://t.co/qYdYBdyhW5\', \'expanded_url\': \'http://lsh.re/16HIU\', \'display_url\': \'lsh.re/16HIU\', \'indices\': [46, 69]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'retweeted_status\': {\'created_at\': \'Fri Jan 27 05:35:59 +0000 2017\', \'id\': 824853437040844801, \'id_str\': \'824853437040844801\', \'text\': \'Nodes \xc2\xbb Islam land \xd8\xa3\xd8\xb1\xd8\xb6 \xd8\xa7\xd9\x84\xd8\xa5\xd8\xb3\xd9\x84\xd8\xa7\xd9\x85 https://t.co/qYdYBdyhW5\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/qYdYBdyhW5\', \'expanded_url\': \'http://lsh.re/16HIU\', \'display_url\': \'lsh.re/16HIU\', \'indices\': [31, 54]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 17, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'und\'}, \'is_quote_status\': False, \'retweet_count\': 17, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'und\'}'",False,False,False,b'wonders',1
840368705922048006,840368705922048006,rodinho1mj,b'',b'',,3,96,0,2017-03-11 01:08:07,4,False,4,pt,"b'{\'created_at\': \'Sat Mar 11 01:14:42 +0000 2017\', \'id\': 840370362978357248, \'id_str\': \'840370362978357248\', \'text\': \'@NewPlayerBR #EuQueroNew\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'EuQueroNew\', \'indices\': [13, 24]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'NewPlayerBR\', \'name\': \'Newzinho #Newz10k\', \'id\': 3318300851, \'id_str\': \'3318300851\', \'indices\': [0, 12]}], \'urls\': []}, \'source\': \'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>\', \'in_reply_to_status_id\': 828573191417245696, \'in_reply_to_status_id_str\': \'828573191417245696\', \'in_reply_to_user_id\': 3318300851, \'in_reply_to_user_id_str\': \'3318300851\', \'in_reply_to_screen_name\': \'NewPlayerBR\', \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 2, \'favorited\': False, \'retweeted\': False, \'lang\': \'und\'}'",True,True,False,b'Rodinho MJ',1
1719507157,1719507157,hLap3x,b'',b'',,2,20,0,2013-09-01 16:02:48,1,False,3,hu,"b'{\'created_at\': \'Fri Jan 27 14:55:27 +0000 2017\', \'id\': 824994234814062593, \'id_str\': \'824994234814062593\', \'text\': \'Just redeemed free $0.25 on BETS.gg -&gt; https://t.co/NEXlu7VuDT  &lt;- #betsgg\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'betsgg\', \'indices\': [73, 80]}], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/NEXlu7VuDT\', \'expanded_url\': \'https://bets.gg/#/freecoins\', \'display_url\': \'bets.gg/#/freecoins\', \'indices\': [42, 65]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",True,True,False,b'hLapex',1
834447730231635969,834447730231635969,X4Qj4MjkTykVkPr,b'',b'',,2,12,0,2017-02-22 17:00:17,0,False,5,en,"b'{\'created_at\': \'Wed Mar 08 17:56:39 +0000 2017\', \'id\': 839535347507859456, \'id_str\': \'839535347507859456\', \'text\': \'RT @Bestfriend_Rob: TODAY I wrote about @1future &amp; \\n@MeekMill 4 #RESPECTMAG https://t.co/Yg2GzxxF5q\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'RESPECTMAG\', \'indices\': [68, 79]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'Bestfriend_Rob\', \'name\': \'TV Bestfriend\', \'id\': 499507346, \'id_str\': \'499507346\', \'indices\': [3, 18]}, {\'screen_name\': \'1future\', \'name\': \'FUTURE/FREEBANDZ\', \'id\': 51742969, \'id_str\': \'51742969\', \'indices\': [40, 48]}, {\'screen_name\': \'MeekMill\', \'name\': \'Meek Mill\', \'id\': 20567939, \'id_str\': \'20567939\', \'indices\': [56, 65]}], \'urls\': [], \'media\': [{\'id\': 834608057342640130, \'id_str\': \'834608057342640130\', \'indices\': [80, 103], \'media_url\': \'http://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'url\': \'https://t.co/Yg2GzxxF5q\', \'display_url\': \'pic.twitter.com/Yg2GzxxF5q\', \'expanded_url\': \'https://twitter.com/Bestfriend_Rob/status/834608070756093952/photo/1\', \'type\': \'photo\', \'sizes\': {\'small\': {\'w\': 553, \'h\': 680, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 976, \'h\': 1200, \'resize\': \'fit\'}, \'large\': {\'w\': 1241, \'h\': 1526, \'resize\': \'fit\'}}, \'source_status_id\': 834608070756093952, \'source_status_id_str\': \'834608070756093952\', \'source_user_id\': 499507346, \'source_user_id_str\': \'499507346\'}]}, \'extended_entities\': {\'media\': [{\'id\': 834608057342640130, \'id_str\': \'834608057342640130\', \'indices\': [80, 103], \'media_url\': \'http://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'url\': \'https://t.co/Yg2GzxxF5q\', \'display_url\': \'pic.twitter.com/Yg2GzxxF5q\', \'expanded_url\': \'https://twitter.com/Bestfriend_Rob/status/834608070756093952/photo/1\', \'type\': \'photo\', \'sizes\': {\'small\': {\'w\': 553, \'h\': 680, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 976, \'h\': 1200, \'resize\': \'fit\'}, \'large\': {\'w\': 1241, \'h\': 1526, \'resize\': \'fit\'}}, \'source_status_id\': 834608070756093952, \'source_status_id_str\': \'834608070756093952\', \'source_user_id\': 499507346, \'source_user_id_str\': \'499507346\'}, {\'id\': 834608057342623745, \'id_str\': \'834608057342623745\', \'indices\': [80, 103], \'media_url\': \'http://pbs.twimg.com/media/C5UfmzCWAAEeTHl.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C5UfmzCWAAEeTHl.jpg\', \'url\': \'https://t.co/Yg2GzxxF5q\', \'display_url\': \'pic.twitter.com/Yg2GzxxF5q\', \'expanded_url\': \'https://twitter.com/Bestfriend_Rob/status/834608070756093952/photo/1\', \'type\': \'photo\', \'sizes\': {\'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'large\': {\'w\': 1216, \'h\': 2048, \'resize\': \'fit\'}, \'medium\': {\'w\': 713, \'h\': 1200, \'resize\': \'fit\'}, \'small\': {\'w\': 404, \'h\': 680, \'resize\': \'fit\'}}, \'source_status_id\': 834608070756093952, \'source_status_id_str\': \'834608070756093952\', \'source_user_id\': 499507346, \'source_user_id_str\': \'499507346\'}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'retweeted_status\': {\'created_at\': \'Thu Feb 23 03:37:24 +0000 2017\', \'id\': 834608070756093952, \'id_str\': \'834608070756093952\', \'text\': \'TODAY I wrote about @1future &amp; \\n@MeekMill 4 #RESPECTMAG https://t.co/Yg2GzxxF5q\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'RESPECTMAG\', \'indices\': [48, 59]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'1future\', \'name\': \'FUTURE/FREEBANDZ\', \'id\': 51742969, \'id_str\': \'51742969\', \'indices\': [20, 28]}, {\'screen_name\': \'MeekMill\', \'name\': \'Meek Mill\', \'id\': 20567939, \'id_str\': \'20567939\', \'indices\': [36, 45]}], \'urls\': [], \'media\': [{\'id\': 834608057342640130, \'id_str\': \'834608057342640130\', \'indices\': [60, 83], \'media_url\': \'http://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'url\': \'https://t.co/Yg2GzxxF5q\', \'display_url\': \'pic.twitter.com/Yg2GzxxF5q\', \'expanded_url\': \'https://twitter.com/Bestfriend_Rob/status/834608070756093952/photo/1\', \'type\': \'photo\', \'sizes\': {\'small\': {\'w\': 553, \'h\': 680, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 976, \'h\': 1200, \'resize\': \'fit\'}, \'large\': {\'w\': 1241, \'h\': 1526, \'resize\': \'fit\'}}}]}, \'extended_entities\': {\'media\': [{\'id\': 834608057342640130, \'id_str\': \'834608057342640130\', \'indices\': [60, 83], \'media_url\': \'http://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C5UfmzCWQAI-LK4.jpg\', \'url\': \'https://t.co/Yg2GzxxF5q\', \'display_url\': \'pic.twitter.com/Yg2GzxxF5q\', \'expanded_url\': \'https://twitter.com/Bestfriend_Rob/status/834608070756093952/photo/1\', \'type\': \'photo\', \'sizes\': {\'small\': {\'w\': 553, \'h\': 680, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 976, \'h\': 1200, \'resize\': \'fit\'}, \'large\': {\'w\': 1241, \'h\': 1526, \'resize\': \'fit\'}}}, {\'id\': 834608057342623745, \'id_str\': \'834608057342623745\', \'indices\': [60, 83], \'media_url\': \'http://pbs.twimg.com/media/C5UfmzCWAAEeTHl.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C5UfmzCWAAEeTHl.jpg\', \'url\': \'https://t.co/Yg2GzxxF5q\', \'display_url\': \'pic.twitter.com/Yg2GzxxF5q\', \'expanded_url\': \'https://twitter.com/Bestfriend_Rob/status/834608070756093952/photo/1\', \'type\': \'photo\', \'sizes\': {\'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'large\': {\'w\': 1216, \'h\': 2048, \'resize\': \'fit\'}, \'medium\': {\'w\': 713, \'h\': 1200, \'resize\': \'fit\'}, \'small\': {\'w\': 404, \'h\': 680, \'resize\': \'fit\'}}}]}, \'source\': \'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 27, \'favorite_count\': 12, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}, \'is_quote_status\': False, \'retweet_count\': 27, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",True,True,False,b'Random',1
831124547269193728,831124547269193728,lowindyGG,b'',b'',,35,207,0,2017-02-13 12:55:08,0,False,6,tr,"b'{\'created_at\': \'Mon Feb 27 13:40:59 +0000 2017\', \'id\': 836209515745918976, \'id_str\': \'836209515745918976\', \'text\': \'RT @Shopping_India: 15 Best Home Remedies to Get Rid of Foot Corn and Calluses https://t.co/p0qp6Gq3zq\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'Shopping_India\', \'name\': \'Munesh Chahar\', \'id\': 121358824, \'id_str\': \'121358824\', \'indices\': [3, 18]}], \'urls\': [{\'url\': \'https://t.co/p0qp6Gq3zq\', \'expanded_url\': \'http://thehealthadvise.com/best-home-remedies-get-rid-foot-corn-calluses.html\', \'display_url\': \'thehealthadvise.com/best-home-reme\xe2\x80\xa6\', \'indices\': [79, 102]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'retweeted_status\': {\'created_at\': \'Wed Feb 01 06:12:07 +0000 2017\', \'id\': 826674469678637056, \'id_str\': \'826674469678637056\', \'text\': \'15 Best Home Remedies to Get Rid of Foot Corn and Calluses https://t.co/p0qp6Gq3zq\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/p0qp6Gq3zq\', \'expanded_url\': \'http://thehealthadvise.com/best-home-remedies-get-rid-foot-corn-calluses.html\', \'display_url\': \'thehealthadvise.com/best-home-reme\xe2\x80\xa6\', \'indices\': [59, 82]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 77, \'favorite_count\': 31, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}, \'is_quote_status\': False, \'retweet_count\': 77, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",True,True,False,b'\xc3\x96mer Hac\xc4\xb1ahmed',1
767342642074181632,767342642074181632,Lil_HoszyHQ,"b' \xc3\x9cT: 105.112;22,134'",b'indigenous Recording Artiste | Performing\r\nArtiste | #Rapper | Songwriter | L E G E N D\r\nA R Y | #ArsenalFC | #GRODH. For bookings \xe2\x86\x92 BookHQMusic@gmail.com',https://t.co/H4CjjBlbqo,27136,29657,117,2016-08-21 12:48:37,201,False,23651,en,"b'{\'created_at\': \'Mon Mar 13 23:15:12 +0000 2017\', \'id\': 841427453042024448, \'id_str\': \'841427453042024448\', \'text\': \'14685 https://t.co/nNrLBPvzn9 1489446912\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/nNrLBPvzn9\', \'expanded_url\': \'https://cards.twitter.com/cards/00000000000000000000000000000000000000000018ce54gcewm/00000000000000000000000000000000000000000035pe3\', \'display_url\': \'cards.twitter.com/cards/00000000\xe2\x80\xa6\', \'indices\': [6, 29]}]}, \'source\': \'<a href=""https://tw.unfollowgram.com"" rel=""nofollow"">Unfollowgram</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': True, \'lang\': \'und\'}'",True,False,True,b'L E G E N D A R Y \xe2\x98\x80',1
4610166098,4610166098,Ruffy3020,b'',b'',,69,254,0,2015-12-20 06:57:29,0,False,10,en,"b'{\'created_at\': \'Mon Mar 13 17:03:07 +0000 2017\', \'id\': 841333817155567617, \'id_str\': \'841333817155567617\', \'text\': \'Get powerful #backlinks, #SEO campaigns start from $5 #SEOeStore https://t.co/0Av8baHgET\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'backlinks\', \'indices\': [13, 23]}, {\'text\': \'SEO\', \'indices\': [25, 29]}, {\'text\': \'SEOeStore\', \'indices\': [54, 64]}], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/0Av8baHgET\', \'expanded_url\': \'http://panel.seoestore.net/seo-campaigns.php?ref=ruffy\', \'display_url\': \'panel.seoestore.net/seo-campaigns.\xe2\x80\xa6\', \'indices\': [65, 88]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",True,True,False,b'Rupesh Tandukar',1
819447447604772866,819447447604772866,brontak994,b'',b'',,753,2841,3,2017-01-12 07:34:30,42,False,126,en,"b'{\'created_at\': \'Mon Mar 13 17:02:09 +0000 2017\', \'id\': 841333570484363264, \'id_str\': \'841333570484363264\', \'text\': \'RT @Lunyrinc: Lunyr Token (LUN) Crowdsale #ethereum https://t.co/jVbvKmUYWc\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'ethereum\', \'indices\': [42, 51]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'Lunyrinc\', \'name\': \'Lunyr\', \'id\': 812121371199164416, \'id_str\': \'812121371199164416\', \'indices\': [3, 12]}], \'urls\': [{\'url\': \'https://t.co/jVbvKmUYWc\', \'expanded_url\': \'https://medium.com/lunyr/lunyr-token-lun-crowdsale-3af5bbf5157b#.ix6how7wp\', \'display_url\': \'medium.com/lunyr/lunyr-to\xe2\x80\xa6\', \'indices\': [52, 75]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'retweeted_status\': {\'created_at\': \'Thu Mar 09 17:39:13 +0000 2017\', \'id\': 839893350509522944, \'id_str\': \'839893350509522944\', \'text\': \'Lunyr Token (LUN) Crowdsale #ethereum https://t.co/jVbvKmUYWc\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'ethereum\', \'indices\': [28, 37]}], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/jVbvKmUYWc\', \'expanded_url\': \'https://medium.com/lunyr/lunyr-token-lun-crowdsale-3af5bbf5157b#.ix6how7wp\', \'display_url\': \'medium.com/lunyr/lunyr-to\xe2\x80\xa6\', \'indices\': [38, 61]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 128, \'favorite_count\': 41, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'cy\'}, \'is_quote_status\': False, \'retweet_count\': 128, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'cy\'}'",True,False,False,b'brontak994',1
837442481578991616,837442481578991616,Astfta2,b'',b'',https://t.co/4cU1VNqGdZ,498,292,0,2017-03-02 23:20:21,0,False,24,ar,"b'{\'created_at\': \'Mon Mar 13 19:42:26 +0000 2017\', \'id\': 841373910306181120, \'id_str\': \'841373910306181120\', \'text\': \'https://t.co/MDIhUnnFQu\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/MDIhUnnFQu\', \'expanded_url\': \'http://tinyurl.com/he3wg9k\', \'display_url\': \'tinyurl.com/he3wg9k\', \'indices\': [0, 23]}]}, \'source\': \'<a href=""https://twitter.com/grq7"" rel=""nofollow""> stereotype</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'und\'}'",True,True,False,b'Astfta',1
